InvoiceNo,StockCode,year,month,day,hour,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,amount_spent
578016,23481,2011,11,2,13,pearlised ivory heart small ,4,2011-11-22 13:02:00,1.25,14506,United Kingdom,5.0
563952,22988,2011,8,1,10,soldiers egg cup ,8,2011-08-22 10:44:00,1.25,15572,United Kingdom,10.0
562156,23321,2011,8,3,11,small white heart of wicker,12,2011-08-03 11:35:00,1.65,14401,United Kingdom,19.8
537843,22645,2010,12,3,15,ceramic heart fairy cake money bank,12,2010-12-08 15:16:00,1.45,15713,United Kingdom,17.4
537399,20658,2010,12,1,14,red retrospot luggage tag,1,2010-12-06 14:31:00,1.25,13030,United Kingdom,1.25
579001,22994,2011,11,7,16,travel card wallet retrospot,5,2011-11-27 16:19:00,0.42,15555,United Kingdom,2.1
578949,22083,2011,11,7,14,paper chain kit retrospot,1,2011-11-27 14:30:00,2.95,14954,United Kingdom,2.95
578678,23681,2011,11,4,19,lunch bag red vintage doily,1,2011-11-24 19:59:00,1.65,17841,United Kingdom,1.65
570125,21977,2011,10,5,13,pack of 60 pink paisley cake cases,24,2011-10-07 13:14:00,0.55,17509,United Kingdom,13.2
564853,20719,2011,8,3,8,woodland charlotte bag,10,2011-08-31 08:55:00,0.85,12423,Belgium,8.5
579002,21259,2011,11,7,16,victorian sewing box small ,2,2011-11-27 16:27:00,5.95,14093,United Kingdom,11.9
569866,84535B,2011,10,4,14,fairy cakes notebook a6 size,2,2011-10-06 14:50:00,0.65,12757,Portugal,1.3
567379,23330,2011,9,2,10,decorative wicker heart medium,48,2011-09-20 10:02:00,1.25,13089,United Kingdom,60.0
576688,22436,2011,11,3,12,12 coloured party balloons,20,2011-11-16 12:16:00,0.65,16717,United Kingdom,13.0
541987,21121,2011,1,1,16,set/10 red polkadot party candles,1,2011-01-24 16:05:00,1.25,14130,United Kingdom,1.25
547938,21851,2011,3,1,14,lilac diamante pen in gift box,3,2011-03-28 14:33:00,4.95,13901,United Kingdom,14.85
566557,23392,2011,9,2,11,spaceboy rocket lolly makers,96,2011-09-13 11:47:00,1.79,14646,Netherlands,171.84
547897,22667,2011,3,1,11,recipe box retrospot ,6,2011-03-28 11:36:00,2.95,12792,Portugal,17.700000000000006
580133,20676,2011,12,4,18,red retrospot bowl,12,2011-12-01 18:43:00,1.25,15531,United Kingdom,15.0
579440,23240,2011,11,2,13,set of 4 knick knack tins doily ,6,2011-11-29 13:32:00,4.15,14388,United Kingdom,24.9
573656,22720,2011,10,1,16,set of 3 cake tins pantry design ,3,2011-10-31 16:02:00,4.95,12417,Belgium,14.85
561006,23209,2011,7,5,15,lunch bag doiley pattern ,10,2011-07-22 15:02:00,1.65,16161,United Kingdom,16.5
573587,23234,2011,10,1,14,biscuit tin vintage christmas,6,2011-10-31 14:48:00,2.89,18257,United Kingdom,17.34
569224,23356,2011,10,7,14,love hot water bottle,1,2011-10-02 14:00:00,5.95,15701,United Kingdom,5.95
538655,47567B,2010,12,1,15,tea time kitchen apron,2,2010-12-13 15:16:00,5.95,17375,United Kingdom,11.9
559641,35972,2011,7,1,12,daisy folkart heart decoration,6,2011-07-11 12:31:00,1.25,13184,United Kingdom,7.5
570479,22561,2011,10,1,16,wooden school colouring set,4,2011-10-10 16:58:00,1.65,17589,United Kingdom,6.6
541585,22427,2011,1,3,14,enamel flower jug cream,3,2011-01-19 14:22:00,5.95,14180,United Kingdom,17.85
567163,22907,2011,9,7,11,pack of 20 napkins pantry design,12,2011-09-18 11:31:00,0.85,13247,United Kingdom,10.2
554920,84946,2011,5,5,12,antique silver t-light glass,12,2011-05-27 12:41:00,1.25,16275,United Kingdom,15.0
536384,21324,2010,12,3,9,hanging medina lantern small,6,2010-12-01 09:53:00,2.95,18074,United Kingdom,17.700000000000006
550242,22718,2011,4,5,11,card cat and tree ,12,2011-04-15 11:31:00,0.42,13117,United Kingdom,5.04
570491,82583,2011,10,1,17,hot baths metal sign,4,2011-10-10 17:26:00,2.1,14395,United Kingdom,8.4
541111,21539,2011,1,4,15,red retrospot butter dish,3,2011-01-13 15:13:00,4.95,15687,United Kingdom,14.85
550490,21523,2011,4,1,14,doormat fancy font home sweet home,2,2011-04-18 14:32:00,7.95,17054,United Kingdom,15.9
542895,22079,2011,2,2,13,ribbon reel hearts design ,5,2011-02-01 13:47:00,1.65,14549,United Kingdom,8.25
570416,22553,2011,10,1,13,plasters in tin skulls,12,2011-10-10 13:30:00,1.65,15608,United Kingdom,19.8
550515,22178,2011,4,1,17,victorian glass hanging t-light,3,2011-04-18 17:29:00,1.25,14502,United Kingdom,3.75
569790,21787,2011,10,4,11,rain poncho retrospot,4,2011-10-06 11:42:00,0.85,15910,United Kingdom,3.4
558568,22664,2011,6,4,14,toy tidy dolly girl design,5,2011-06-30 14:37:00,2.1,16316,United Kingdom,10.5
573361,22531,2011,10,7,12,magic drawing slate circus parade  ,1,2011-10-30 12:53:00,0.42,14456,United Kingdom,0.42
568793,23032,2011,9,4,9,drawer knob crackle glaze ivory,12,2011-09-29 09:55:00,1.65,16011,United Kingdom,19.8
555810,21240,2011,6,2,11,blue polkadot cup,8,2011-06-07 11:39:00,0.85,17091,United Kingdom,6.8
578400,21484,2011,11,4,11,chick grey hot water bottle,2,2011-11-24 11:52:00,4.25,12748,United Kingdom,8.5
577805,22592,2011,11,2,8,cardholder holly wreath metal,24,2011-11-22 08:19:00,3.39,13881,United Kingdom,81.36
564725,21371,2011,8,7,12,mirrored wall art poppies,2,2011-08-28 12:28:00,0.75,18041,United Kingdom,1.5
537634,21688,2010,12,2,15,silver plate candle bowl small,6,2010-12-07 15:15:00,2.95,16775,United Kingdom,17.700000000000006
538655,84993A,2010,12,1,15,75 green petit four cases,6,2010-12-13 15:16:00,0.42,17375,United Kingdom,2.52
580503,23311,2011,12,7,13,vintage christmas stocking ,3,2011-12-04 13:20:00,2.55,13956,United Kingdom,7.649999999999999
579399,22774,2011,11,2,12,red drawer knob acrylic edwardian,2,2011-11-29 12:09:00,1.25,13137,United Kingdom,2.5
546005,22274,2011,3,2,15,feltcraft doll emily,6,2011-03-08 15:17:00,2.95,14426,United Kingdom,17.700000000000006
545469,22183,2011,3,4,10,cake stand victorian filigree med,3,2011-03-03 10:09:00,6.75,17646,United Kingdom,20.25
564733,22092,2011,8,7,13,blue paisley tissue box,2,2011-08-28 13:18:00,0.39,17841,United Kingdom,0.78
541698,85206B,2011,1,4,19,pink felt easter egg basket,8,2011-01-20 19:16:00,1.65,14713,United Kingdom,13.2
571239,85150,2011,10,5,14,ladies & gentlemen metal sign,12,2011-10-14 14:54:00,2.55,12744,Singapore,30.6
558237,20725,2011,6,1,15,lunch bag red retrospot,3,2011-06-27 15:04:00,1.65,12867,United Kingdom,4.949999999999998
559912,71053,2011,7,3,15,white metal lantern,4,2011-07-13 15:04:00,3.75,14221,United Kingdom,15.0
564216,22848,2011,8,3,9,bread bin diner style pink,1,2011-08-24 09:23:00,16.95,12642,Germany,16.95
569847,22586,2011,10,4,13,feltcraft hairband pink and blue,12,2011-10-06 13:45:00,0.85,14116,United Kingdom,10.2
568143,22666,2011,9,7,11,recipe box pantry yellow design,12,2011-09-25 11:28:00,2.95,13266,United Kingdom,35.40000000000001
541509,22499,2011,1,2,16,wooden union jack bunting,1,2011-01-18 16:31:00,5.95,13263,United Kingdom,5.95
579267,23199,2011,11,2,9,jumbo bag apples,10,2011-11-29 09:42:00,2.08,14961,United Kingdom,20.8
576931,22994,2011,11,4,11,travel card wallet retrospot,24,2011-11-17 11:10:00,0.42,13028,United Kingdom,10.08
555553,23200,2011,6,7,13,jumbo bag pears,10,2011-06-05 13:45:00,2.08,12662,Germany,20.8
552108,21976,2011,5,5,11,pack of 60 mushroom cake cases,1,2011-05-06 11:36:00,0.55,17841,United Kingdom,0.55
536551,22551,2010,12,3,14,plasters in tin spaceboy,1,2010-12-01 14:34:00,1.65,17346,United Kingdom,1.65
556486,21991,2011,6,7,13,bohemian collage stationery set,12,2011-06-12 13:22:00,1.25,17422,United Kingdom,15.0
570667,22659,2011,10,2,14,lunch box i love london,12,2011-10-11 14:33:00,1.95,12362,Belgium,23.4
558042,22721,2011,6,5,13,set of 3 cake tins sketchbook,3,2011-06-24 13:26:00,4.95,13870,United Kingdom,14.85
540801,21137,2011,1,2,12,black record cover frame,8,2011-01-11 12:25:00,3.75,12540,Spain,30.0
538839,21934,2010,12,2,13,skull shoulder bag,2,2010-12-14 13:10:00,1.65,14606,United Kingdom,3.3
574960,21485,2011,11,2,10,retrospot heart hot water bottle,6,2011-11-08 10:17:00,4.95,17091,United Kingdom,29.700000000000006
542096,22744,2011,1,2,12,make your own monsoon card kit,2,2011-01-25 12:52:00,2.95,17236,United Kingdom,5.9
553842,21980,2011,5,4,12,pack of 12 red retrospot tissues ,48,2011-05-19 12:24:00,0.29,12524,Germany,13.919999999999998
581191,22795,2011,12,3,16,sweetheart recipe book stand,3,2011-12-07 16:56:00,6.75,17449,United Kingdom,20.25
565207,20723,2011,9,4,16,strawberry charlotte bag,2,2011-09-01 16:46:00,0.85,16764,United Kingdom,1.7
581166,22150,2011,12,3,14,3 stripey mice feltcraft,1,2011-12-07 14:43:00,1.95,15525,United Kingdom,1.95
560723,22749,2011,7,3,13,feltcraft princess charlotte doll,1,2011-07-20 13:53:00,3.75,16464,United Kingdom,3.75
564049,84849D,2011,8,1,13,hot baths soap holder,1,2011-08-22 13:30:00,1.69,17585,United Kingdom,1.69
576560,23525,2011,11,2,13,wall art buffalo bill ,2,2011-11-15 13:21:00,3.75,12877,United Kingdom,7.5
565218,22076,2011,9,4,17,6 ribbons empire  ,12,2011-09-01 17:45:00,1.65,12739,United Arab Emirates,19.8
537036,22671,2010,12,5,17,french laundry sign blue metal,1,2010-12-03 17:28:00,1.65,15545,United Kingdom,1.65
548670,21907,2011,4,5,15,i'm on holiday metal sign,1,2011-04-01 15:37:00,2.1,15356,United Kingdom,2.1
561259,21533,2011,7,2,12,retrospot large milk jug,3,2011-07-26 12:04:00,4.95,12584,Italy,14.85
578022,22900,2011,11,2,13,set 2 tea towels i love london ,2,2011-11-22 13:25:00,3.25,17371,United Kingdom,6.5
577835,20978,2011,11,2,10,36 pencils tube skulls,16,2011-11-22 10:24:00,1.25,16607,United Kingdom,20.0
563909,85204,2011,8,7,12,hanging wood and felt flower,5,2011-08-21 12:36:00,0.12,15701,United Kingdom,0.6
538198,22923,2010,12,5,11,fridge magnets les enfants assorted,24,2010-12-10 11:01:00,0.85,17827,United Kingdom,20.4
555473,22774,2011,6,5,11,red drawer knob acrylic edwardian,12,2011-06-03 11:59:00,1.25,14700,United Kingdom,15.0
561430,22355,2011,7,3,11,charlotte bag suki design,20,2011-07-27 11:29:00,0.85,15172,United Kingdom,17.0
551724,22149,2011,5,2,17,feltcraft 6 flower friends,2,2011-05-03 17:12:00,2.1,15976,United Kingdom,4.2
572284,22090,2011,10,7,12,paper bunting retrospot,1,2011-10-23 12:08:00,2.95,16744,United Kingdom,2.95
576249,23191,2011,11,1,13,bundle of 3 retro note books,1,2011-11-14 13:47:00,1.65,17811,United Kingdom,1.65
573315,22736,2011,10,5,17,ribbon reel making snowmen ,5,2011-10-28 17:27:00,1.65,17839,United Kingdom,8.25
562853,23233,2011,8,3,10,wrap poppies  design,25,2011-08-10 10:15:00,0.42,13919,Denmark,10.5
542401,20898,2011,1,4,15,vintage notebook travelogue,12,2011-01-27 15:51:00,2.95,14541,United Kingdom,35.40000000000001
557129,22551,2011,6,4,19,plasters in tin spaceboy,2,2011-06-16 19:59:00,1.65,17841,United Kingdom,3.3
545082,22427,2011,2,1,10,enamel flower jug cream,3,2011-02-28 10:37:00,5.95,16992,United Kingdom,17.85
570374,23174,2011,10,1,12,regency sugar bowl green,1,2011-10-10 12:34:00,4.15,14719,United Kingdom,4.15
555514,23068,2011,6,7,10,aluminium stamped heart,4,2011-06-05 10:41:00,2.49,17071,United Kingdom,9.96
573413,22988,2011,10,7,16,soldiers egg cup ,2,2011-10-30 16:12:00,1.25,15444,United Kingdom,2.5
547656,22173,2011,3,4,12,metal 4 hook hanger french chateau,1,2011-03-24 12:53:00,2.95,13263,United Kingdom,2.95
571937,16218,2011,10,4,9,cartoon  pencil sharpeners,80,2011-10-20 09:28:00,0.06,14911,EIRE,4.8
543277,22957,2011,2,7,14,set 3 paper vintage chick paper egg,1,2011-02-06 14:33:00,2.95,15808,United Kingdom,2.95
569640,21731,2011,10,3,12,red toadstool led night light,12,2011-10-05 12:25:00,1.65,12471,Germany,19.8
572284,23390,2011,10,7,12,dolly girl mini backpack,2,2011-10-23 12:08:00,4.15,16744,United Kingdom,8.3
580731,23318,2011,12,1,17,box of 6 mini vintage crackers,1,2011-12-05 17:36:00,2.49,17383,United Kingdom,2.49
571441,21212,2011,10,1,13,pack of 72 retrospot cake cases,4,2011-10-17 13:31:00,1.25,14096,United Kingdom,5.0
560368,21218,2011,7,1,12,red spotty biscuit tin,1,2011-07-18 12:25:00,3.75,17841,United Kingdom,3.75
565209,84949,2011,9,4,16,silver hanging t-light holder,2,2011-09-01 16:59:00,1.65,15910,United Kingdom,3.3
560387,84879,2011,7,1,13,assorted colour bird ornament,10,2011-07-18 13:00:00,1.69,14667,United Kingdom,16.9
578041,21159,2011,11,2,14,moody boy  door hanger ,3,2011-11-22 14:23:00,0.39,17338,United Kingdom,1.17
545682,22979,2011,3,7,11,pantry washing up brush,2,2011-03-06 11:39:00,1.45,14701,United Kingdom,2.9
555312,23444,2011,6,4,10,next day carriage,1,2011-06-02 10:39:00,15.0,16484,United Kingdom,15.0
569383,85159A,2011,10,1,16,"black tea,coffee,sugar jars",12,2011-10-03 16:46:00,1.95,15159,United Kingdom,23.4
538510,21973,2010,12,7,13,set of 36 mushroom paper doilies,1,2010-12-12 13:47:00,1.45,18004,United Kingdom,1.45
565437,85049G,2011,9,7,13,chocolate box ribbons ,8,2011-09-04 13:48:00,1.25,17050,United Kingdom,10.0
567472,23203,2011,9,2,12,jumbo bag vintage doily ,10,2011-09-20 12:47:00,2.08,15039,United Kingdom,20.8
546774,85189,2011,3,3,15,hanging butterfly  egg,1,2011-03-16 15:45:00,0.85,14505,United Kingdom,0.85
573358,20685,2011,10,7,12,doormat red retrospot,2,2011-10-30 12:46:00,8.25,17213,United Kingdom,16.5
571081,23411,2011,10,4,15, trellis coat rack,1,2011-10-13 15:23:00,4.95,16775,United Kingdom,4.95
577741,22749,2011,11,1,13,feltcraft princess charlotte doll,4,2011-11-21 13:40:00,3.75,12921,United Kingdom,15.0
563534,23174,2011,8,3,11,regency sugar bowl green,4,2011-08-17 11:37:00,4.15,14323,United Kingdom,16.6
575337,84826,2011,11,3,14,asstd design 3d paper stickers,5,2011-11-09 14:11:00,0.85,17867,United Kingdom,4.25
564216,22613,2011,8,3,9,pack of 20 spaceboy napkins,12,2011-08-24 09:23:00,0.85,12642,Germany,10.2
581146,22931,2011,12,3,13,baking mould heart white chocolate,3,2011-12-07 13:53:00,2.55,17602,United Kingdom,7.649999999999999
557469,21135,2011,6,1,13,victorian  metal postcard spring,8,2011-06-20 13:18:00,1.69,12904,United Kingdom,13.52
563909,21770,2011,8,7,12,open closed metal sign,1,2011-08-21 12:36:00,4.95,15701,United Kingdom,4.95
571317,23356,2011,10,1,10,love hot water bottle,1,2011-10-17 10:48:00,5.95,17377,United Kingdom,5.95
563558,23298,2011,8,3,13,spotty bunting,9,2011-08-17 13:40:00,4.95,14156,EIRE,44.55
575507,22607,2011,11,4,10,wooden rounders garden set ,2,2011-11-10 10:32:00,9.95,17197,United Kingdom,19.9
563111,20914,2011,8,5,11,set/5 red retrospot lid glass bowls,12,2011-08-12 11:08:00,2.95,15249,United Kingdom,35.40000000000001
576581,85099C,2011,11,2,14,jumbo  bag baroque black white,20,2011-11-15 14:15:00,2.08,15955,United Kingdom,41.6
540469,47590A,2011,1,5,14,blue happy birthday bunting,4,2011-01-07 14:04:00,5.45,12484,Spain,21.8
568392,85048,2011,9,2,10,15cm christmas glass ball 20 lights,2,2011-09-27 10:08:00,7.95,14272,United Kingdom,15.9
574056,20726,2011,11,3,14,lunch bag woodland,100,2011-11-02 14:09:00,1.45,14646,Netherlands,145.0
549915,22686,2011,4,3,9,french blue metal door sign no,12,2011-04-13 09:32:00,1.25,18231,United Kingdom,15.0
540242,22907,2011,1,3,15,pack of 20 napkins pantry design,2,2011-01-05 15:30:00,0.85,15046,United Kingdom,1.7
545053,22188,2011,2,7,12,black heart card holder,2,2011-02-27 12:41:00,3.95,17516,United Kingdom,7.9
554016,22839,2011,5,5,13,3 tier cake tin green and cream,1,2011-05-20 13:14:00,14.95,13243,United Kingdom,14.95
580640,22402,2011,12,1,12,magnets pack of 4 vintage collage,2,2011-12-05 12:51:00,0.39,16910,United Kingdom,0.78
559009,85049E,2011,7,2,12,scandinavian reds ribbons,12,2011-07-05 12:47:00,1.25,15549,United Kingdom,15.0
544448,37501,2011,2,7,12,tea time tea set in gift box,1,2011-02-20 12:01:00,6.95,14878,United Kingdom,6.95
580100,22079,2011,12,4,15,ribbon reel hearts design ,10,2011-12-01 15:11:00,1.65,16119,United Kingdom,16.5
566279,85231G,2011,9,7,14,orange scented set/9 t-lights,4,2011-09-11 14:09:00,0.85,14432,United Kingdom,3.4
552446,85183A,2011,5,1,13,charlie & lola wastepaper bin blue,5,2011-05-09 13:28:00,1.25,16729,United Kingdom,6.25
553703,22821,2011,5,3,14,gift bag psychedelic apples,12,2011-05-18 14:57:00,0.65,13192,United Kingdom,7.800000000000002
568191,21975,2011,9,7,14,pack of 60 dinosaur cake cases,7,2011-09-25 14:37:00,0.55,16655,United Kingdom,3.850000000000001
554981,35961,2011,5,7,12,folkart zinc heart christmas dec,2,2011-05-29 12:06:00,0.85,17613,United Kingdom,1.7
542345,22202,2011,1,4,11,milk pan pink polkadot,1,2011-01-27 11:55:00,3.75,15910,United Kingdom,3.75
572306,22475,2011,10,7,15,skull design tv dinner tray,1,2011-10-23 15:11:00,4.95,17841,United Kingdom,4.95
572214,72351A,2011,10,5,12,set/6 turquoise butterfly t-lights,6,2011-10-21 12:50:00,2.1,16918,United Kingdom,12.6
559289,23209,2011,7,4,12,lunch bag doiley pattern ,6,2011-07-07 12:22:00,1.65,15719,United Kingdom,9.9
581027,22111,2011,12,3,10,scottie dog hot water bottle,6,2011-12-07 10:43:00,4.95,17091,United Kingdom,29.700000000000006
572108,23274,2011,10,4,18,star t-light holder willie winkie,24,2011-10-20 18:08:00,1.65,15814,United Kingdom,39.6
571846,22449,2011,10,3,12,silk purse babushka pink,1,2011-10-19 12:35:00,3.35,17841,United Kingdom,3.35
545377,21629,2011,3,3,11,square floor cushion vintage red,1,2011-03-02 11:32:00,7.95,14606,United Kingdom,7.95
556576,20754,2011,6,1,13,retrospot red washing up gloves,1,2011-06-13 13:55:00,2.1,14606,United Kingdom,2.1
565475,22558,2011,9,1,10,clothes pegs retrospot pack 24 ,144,2011-09-05 10:47:00,1.45,14156,EIRE,208.8
553525,22189,2011,5,2,14,cream heart card holder,3,2011-05-17 14:50:00,3.95,16266,United Kingdom,11.85
543111,22379,2011,2,4,12,recycling bag retrospot ,4,2011-02-03 12:44:00,2.1,15719,United Kingdom,8.4
543053,84763,2011,2,4,10,zinc finish 15cm planter pots,10,2011-02-03 10:26:00,1.25,17362,United Kingdom,12.5
538639,22082,2010,12,1,14,ribbon reel stripes design ,2,2010-12-13 14:24:00,1.65,17179,United Kingdom,3.3
567288,23285,2011,9,1,11,pink vintage spot beaker,2,2011-09-19 11:49:00,0.85,16906,United Kingdom,1.7
565222,22896,2011,9,4,18,peg bag apples design,50,2011-09-01 18:54:00,2.1,13629,United Kingdom,105.0
558248,84596L,2011,6,1,16,biscuits small bowl light blue,32,2011-06-27 16:48:00,0.42,13798,United Kingdom,13.44
570488,21986,2011,10,1,17,pack of 12 pink polkadot tissues,1,2011-10-10 17:12:00,0.83,14096,United Kingdom,0.83
565768,20727,2011,9,2,14,lunch bag  black skull.,10,2011-09-06 14:29:00,1.65,14040,United Kingdom,16.5
579684,22801,2011,11,3,13,antique glass pedestal bowl,16,2011-11-30 13:45:00,3.39,14618,United Kingdom,54.24
552286,23203,2011,5,7,13,jumbo bag doiley patterns,14,2011-05-08 13:07:00,2.08,16393,United Kingdom,29.12
565056,22720,2011,8,3,17,set of 3 cake tins pantry design ,3,2011-08-31 17:12:00,4.95,16278,United Kingdom,14.85
552826,22178,2011,5,3,13,victorian glass hanging t-light,30,2011-05-11 13:20:00,1.25,14277,France,37.5
543592,22470,2011,2,4,11,heart of wicker large,6,2011-02-10 11:57:00,2.95,17243,United Kingdom,17.700000000000006
546403,22980,2011,3,5,15,pantry scrubbing brush,24,2011-03-11 15:22:00,1.65,16766,United Kingdom,39.6
577744,20725,2011,11,1,13,lunch bag red retrospot,10,2011-11-21 13:58:00,1.65,18229,United Kingdom,16.5
549443,22855,2011,4,5,12,fine wicker heart ,12,2011-04-08 12:56:00,1.25,15775,United Kingdom,15.0
563940,23201,2011,8,1,9,jumbo bag alphabet,10,2011-08-22 09:30:00,2.08,17416,United Kingdom,20.8
564573,22227,2011,8,5,11,hanging heart mirror decoration ,5,2011-08-26 11:19:00,0.65,14606,United Kingdom,3.25
544177,22287,2011,2,3,14,"decoration , wobbly chicken, metal ",2,2011-02-16 14:27:00,1.65,13001,United Kingdom,3.3
538532,79067,2010,12,1,10,corona mexican tray,12,2010-12-13 10:31:00,3.75,13209,United Kingdom,45.0
579865,23014,2011,11,3,16,glass apothecary bottle elixir,3,2011-11-30 16:39:00,3.95,16915,United Kingdom,11.85
538633,22379,2010,12,1,13,recycling bag retrospot ,1,2010-12-13 13:28:00,2.1,16726,United Kingdom,2.1
538208,21889,2010,12,5,11,wooden box of dominoes,2,2010-12-10 11:39:00,1.25,14037,United Kingdom,2.5
569254,23439,2011,10,1,11,hand warmer red love heart,2,2011-10-03 11:00:00,2.1,18116,United Kingdom,4.2
547818,22584,2011,3,5,14,pack of 6 pannetone gift boxes,1,2011-03-25 14:39:00,2.55,12748,United Kingdom,2.55
569693,21789,2011,10,3,15,kids rain mac pink,10,2011-10-05 15:18:00,0.85,17837,United Kingdom,8.5
551739,20914,2011,5,3,10,set/5 red retrospot lid glass bowls,5,2011-05-04 10:58:00,2.95,18118,United Kingdom,14.75
549787,22168,2011,4,2,11,organiser wood antique white ,1,2011-04-12 11:58:00,8.5,13268,United Kingdom,8.5
